District ID,District Name,Grade,Gender,Total students assessed,Total students achieving HFZ at least once,Percentage achieving HFZ at least once,Total not achieving HFZ on any assessment,Percentage not achieving HFZ on any assessment,Total achieving HFZ exactly once,Total % achieving HFZ exactly once,Total achieving HFZ twice,Total % achieving HFZ twice,Total achieving HFZ  three times,Total % achieving HFZ  three times,Total achieving HFZ four times,Total % achieving HFZ four times,Total achieving HFZ five times,Total % achieving HFZ five times,Total achieving HFZ more than 5 times,Total % achieving HFZ more than 5 times
235901.0,BLOOMINGTON ISD,11.0,Girls,17.0,17.0,100.0,,,,,1.0,5.88235,1.0,5.88235,14.0,82.3529,1.0,5.88235,,
235901.0,BLOOMINGTON ISD,11.0,Boys,11.0,11.0,100.0,,,1.0,9.09091,1.0,9.09091,1.0,9.09091,6.0,54.5455,2.0,18.1818,,
235901.0,BLOOMINGTON ISD,12.0,Girls,16.0,16.0,100.0,,,,,2.0,12.5,,,13.0,81.25,1.0,6.25,,
235901.0,BLOOMINGTON ISD,12.0,Boys,17.0,17.0,100.0,,,,,2.0,11.7647,5.0,29.4118,7.0,41.1765,3.0,17.6471,,
43917.0,BLUE RIDGE ISD,3.0,Girls,24.0,24.0,100.0,,,,,,,1.0,4.16667,5.0,20.8333,18.0,75.0,,
43917.0,BLUE RIDGE ISD,3.0,Boys,21.0,21.0,100.0,,,,,2.0,9.52381,2.0,9.52381,6.0,28.5714,11.0,52.381,,
43917.0,BLUE RIDGE ISD,4.0,Girls,24.0,24.0,100.0,,,,,,,2.0,8.33333,8.0,33.3333,14.0,58.3333,,
43917.0,BLUE RIDGE ISD,4.0,Boys,24.0,24.0,100.0,,,1.0,4.16667,1.0,4.16667,1.0,4.16667,8.0,33.3333,13.0,54.1667,,
43917.0,BLUE RIDGE ISD,5.0,Girls,20.0,20.0,100.0,,,1.0,5.0,,,4.0,20.0,6.0,30.0,7.0,35.0,2.0,10.0
43917.0,BLUE RIDGE ISD,5.0,Boys,21.0,21.0,100.0,,,3.0,14.2857,1.0,4.7619,2.0,9.52381,5.0,23.8095,8.0,38.0952,2.0,9.52381
43917.0,BLUE RIDGE ISD,6.0,Girls,18.0,18.0,100.0,,,,,,,2.0,11.1111,2.0,11.1111,7.0,38.8889,7.0,38.8889
43917.0,BLUE RIDGE ISD,6.0,Boys,28.0,27.0,96.4286,1.0,3.57143,,,1.0,3.57143,4.0,14.2857,8.0,28.5714,4.0,14.2857,10.0,35.7143
43917.0,BLUE RIDGE ISD,7.0,Girls,18.0,18.0,100.0,,,,,,,2.0,11.1111,2.0,11.1111,7.0,38.8889,7.0,38.8889
43917.0,BLUE RIDGE ISD,7.0,Boys,29.0,29.0,100.0,,,2.0,6.89655,2.0,6.89655,2.0,6.89655,4.0,13.7931,8.0,27.5862,11.0,37.931
43917.0,BLUE RIDGE ISD,8.0,Girls,21.0,21.0,100.0,,,1.0,4.7619,,,3.0,14.2857,5.0,23.8095,3.0,14.2857,9.0,42.8571
43917.0,BLUE RIDGE ISD,8.0,Boys,22.0,22.0,100.0,,,3.0,13.6364,2.0,9.09091,2.0,9.09091,4.0,18.1818,4.0,18.1818,7.0,31.8182
43917.0,BLUE RIDGE ISD,9.0,Girls,24.0,24.0,100.0,,,,,4.0,16.6667,4.0,16.6667,9.0,37.5,5.0,20.8333,2.0,8.33333
43917.0,BLUE RIDGE ISD,9.0,Boys,25.0,24.0,96.0,1.0,4.0,,,1.0,4.0,5.0,20.0,4.0,16.0,8.0,32.0,6.0,24.0
43917.0,BLUE RIDGE ISD,10.0,Girls,24.0,24.0,100.0,,,1.0,4.16667,5.0,20.8333,6.0,25.0,6.0,25.0,1.0,4.16667,5.0,20.8333
43917.0,BLUE RIDGE ISD,10.0,Boys,29.0,29.0,100.0,,,2.0,6.89655,3.0,10.3448,6.0,20.6897,9.0,31.0345,6.0,20.6897,3.0,10.3448
43917.0,BLUE RIDGE ISD,11.0,Girls,12.0,12.0,100.0,,,1.0,8.33333,3.0,25.0,4.0,33.3333,3.0,25.0,1.0,8.33333,,
43917.0,BLUE RIDGE ISD,11.0,Boys,20.0,20.0,100.0,,,,,1.0,5.0,1.0,5.0,8.0,40.0,7.0,35.0,3.0,15.0
43917.0,BLUE RIDGE ISD,12.0,Girls,23.0,23.0,100.0,,,,,,,5.0,21.7391,10.0,43.4783,7.0,30.4348,1.0,4.34783
43917.0,BLUE RIDGE ISD,12.0,Boys,21.0,21.0,100.0,,,,,2.0,9.52381,2.0,9.52381,7.0,33.3333,7.0,33.3333,3.0,14.2857
72904.0,BLUFF DALE ISD,3.0,Girls,8.0,8.0,100.0,,,,,,,1.0,12.5,5.0,62.5,,,2.0,25.0
72904.0,BLUFF DALE ISD,3.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
72904.0,BLUFF DALE ISD,4.0,Girls,6.0,6.0,100.0,,,,,,,,,2.0,33.3333,4.0,66.6667,,
72904.0,BLUFF DALE ISD,4.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
72904.0,BLUFF DALE ISD,5.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
72904.0,BLUFF DALE ISD,5.0,Boys,7.0,7.0,100.0,,,,,,,2.0,28.5714,2.0,28.5714,,,3.0,42.8571
72904.0,BLUFF DALE ISD,6.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
72904.0,BLUFF DALE ISD,6.0,Boys,8.0,8.0,100.0,,,,,1.0,12.5,1.0,12.5,2.0,25.0,1.0,12.5,3.0,37.5
72904.0,BLUFF DALE ISD,7.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
72904.0,BLUFF DALE ISD,7.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
72904.0,BLUFF DALE ISD,8.0,Girls,6.0,6.0,100.0,,,1.0,16.6667,,,1.0,16.6667,4.0,66.6667,,,,
72904.0,BLUFF DALE ISD,8.0,Boys,7.0,7.0,100.0,,,1.0,14.2857,1.0,14.2857,1.0,14.2857,3.0,42.8571,1.0,14.2857,,
109913.0,BLUM ISD,3.0,Girls,17.0,17.0,100.0,,,,,,,,,3.0,17.6471,5.0,29.4118,9.0,52.9412
109913.0,BLUM ISD,3.0,Boys,11.0,11.0,100.0,,,,,,,1.0,9.09091,2.0,18.1818,3.0,27.2727,5.0,45.4545
109913.0,BLUM ISD,4.0,Girls,8.0,8.0,100.0,,,,,,,,,3.0,37.5,4.0,50.0,1.0,12.5
109913.0,BLUM ISD,4.0,Boys,12.0,12.0,100.0,,,,,,,1.0,8.33333,2.0,16.6667,7.0,58.3333,2.0,16.6667
109913.0,BLUM ISD,5.0,Girls,13.0,13.0,100.0,,,,,,,,,4.0,30.7692,6.0,46.1538,3.0,23.0769
109913.0,BLUM ISD,5.0,Boys,17.0,17.0,100.0,,,,,,,,,2.0,11.7647,5.0,29.4118,10.0,58.8235
109913.0,BLUM ISD,6.0,Girls,13.0,13.0,100.0,,,1.0,7.69231,1.0,7.69231,,,5.0,38.4615,4.0,30.7692,2.0,15.3846
109913.0,BLUM ISD,6.0,Boys,12.0,12.0,100.0,,,1.0,8.33333,1.0,8.33333,,,,,10.0,83.3333,,
109913.0,BLUM ISD,7.0,Girls,9.0,9.0,100.0,,,,,2.0,22.2222,1.0,11.1111,2.0,22.2222,1.0,11.1111,3.0,33.3333
109913.0,BLUM ISD,7.0,Boys,16.0,16.0,100.0,,,,,,,,,,,5.0,31.25,11.0,68.75
109913.0,BLUM ISD,8.0,Girls,16.0,16.0,100.0,,,,,,,1.0,6.25,5.0,31.25,7.0,43.75,3.0,18.75
109913.0,BLUM ISD,8.0,Boys,6.0,6.0,100.0,,,,,,,1.0,16.6667,,,1.0,16.6667,4.0,66.6667
109913.0,BLUM ISD,9.0,Girls,16.0,16.0,100.0,,,,,2.0,12.5,,,1.0,6.25,9.0,56.25,4.0,25.0
109913.0,BLUM ISD,9.0,Boys,11.0,11.0,100.0,,,,,1.0,9.09091,1.0,9.09091,1.0,9.09091,2.0,18.1818,6.0,54.5455
109913.0,BLUM ISD,10.0,Girls,11.0,11.0,100.0,,,,,3.0,27.2727,3.0,27.2727,1.0,9.09091,3.0,27.2727,1.0,9.09091
109913.0,BLUM ISD,10.0,Boys,11.0,11.0,100.0,,,,,1.0,9.09091,,,2.0,18.1818,5.0,45.4545,3.0,27.2727
109913.0,BLUM ISD,11.0,Girls,10.0,10.0,100.0,,,,,1.0,10.0,2.0,20.0,1.0,10.0,5.0,50.0,1.0,10.0
109913.0,BLUM ISD,11.0,Boys,9.0,9.0,100.0,,,,,2.0,22.2222,,,1.0,11.1111,1.0,11.1111,5.0,55.5556
130901.0,BOERNE ISD,3.0,Girls,191.0,191.0,100.0,,,1.0,0.52356,4.0,2.09424,6.0,3.14136,26.0,13.6126,55.0,28.7958,99.0,51.8325
130901.0,BOERNE ISD,3.0,Boys,256.0,256.0,100.0,,,3.0,1.17188,6.0,2.34375,15.0,5.85938,46.0,17.9688,76.0,29.6875,110.0,42.9688
130901.0,BOERNE ISD,4.0,Girls,253.0,252.0,99.6047,1.0,0.395257,1.0,0.395257,9.0,3.55731,17.0,6.71937,37.0,14.6245,79.0,31.2253,109.0,43.083
130901.0,BOERNE ISD,4.0,Boys,255.0,255.0,100.0,,,4.0,1.56863,9.0,3.52941,28.0,10.9804,55.0,21.5686,87.0,34.1176,72.0,28.2353
130901.0,BOERNE ISD,5.0,Girls,250.0,249.0,99.6,1.0,0.4,3.0,1.2,4.0,1.6,9.0,3.6,30.0,12.0,68.0,27.2,135.0,54.0
130901.0,BOERNE ISD,5.0,Boys,250.0,250.0,100.0,,,4.0,1.6,13.0,5.2,22.0,8.8,49.0,19.6,74.0,29.6,88.0,35.2
130901.0,BOERNE ISD,6.0,Girls,219.0,219.0,100.0,,,,,9.0,4.10959,19.0,8.6758,37.0,16.895,87.0,39.726,67.0,30.5936
130901.0,BOERNE ISD,6.0,Boys,281.0,280.0,99.6441,1.0,0.355872,3.0,1.06762,18.0,6.40569,34.0,12.0996,52.0,18.5053,102.0,36.2989,71.0,25.2669
130901.0,BOERNE ISD,7.0,Girls,253.0,252.0,99.6047,1.0,0.395257,2.0,0.790514,7.0,2.7668,25.0,9.88142,56.0,22.1344,77.0,30.4348,85.0,33.5968
130901.0,BOERNE ISD,7.0,Boys,258.0,255.0,98.8372,3.0,1.16279,7.0,2.71318,12.0,4.65116,20.0,7.75194,48.0,18.6047,91.0,35.2713,77.0,29.845
130901.0,BOERNE ISD,8.0,Girls,223.0,223.0,100.0,,,6.0,2.69058,15.0,6.72646,11.0,4.93274,35.0,15.6951,69.0,30.9417,87.0,39.0135
130901.0,BOERNE ISD,8.0,Boys,257.0,256.0,99.6109,1.0,0.389105,5.0,1.94553,19.0,7.393,31.0,12.0623,51.0,19.8444,70.0,27.2374,80.0,31.1284
130901.0,BOERNE ISD,9.0,Girls,264.0,262.0,99.2424,2.0,0.757576,1.0,0.378788,3.0,1.13636,20.0,7.57576,54.0,20.4545,98.0,37.1212,86.0,32.5758
130901.0,BOERNE ISD,9.0,Boys,233.0,233.0,100.0,,,1.0,0.429185,12.0,5.15021,31.0,13.3047,50.0,21.4592,74.0,31.7597,65.0,27.897
130901.0,BOERNE ISD,10.0,Girls,225.0,225.0,100.0,,,,,11.0,4.88889,29.0,12.8889,49.0,21.7778,106.0,47.1111,30.0,13.3333
130901.0,BOERNE ISD,10.0,Boys,242.0,241.0,99.5868,1.0,0.413223,3.0,1.23967,13.0,5.3719,39.0,16.1157,77.0,31.8182,78.0,32.2314,31.0,12.8099
130901.0,BOERNE ISD,11.0,Girls,214.0,214.0,100.0,,,1.0,0.46729,12.0,5.60748,27.0,12.6168,68.0,31.7757,78.0,36.4486,28.0,13.0841
130901.0,BOERNE ISD,11.0,Boys,217.0,215.0,99.0783,2.0,0.921659,4.0,1.84332,12.0,5.52995,47.0,21.659,76.0,35.023,62.0,28.5714,14.0,6.45161
130901.0,BOERNE ISD,12.0,Girls,196.0,196.0,100.0,,,6.0,3.06122,19.0,9.69388,57.0,29.0816,50.0,25.5102,56.0,28.5714,8.0,4.08163
130901.0,BOERNE ISD,12.0,Boys,230.0,230.0,100.0,,,8.0,3.47826,38.0,16.5217,68.0,29.5652,54.0,23.4783,49.0,21.3043,13.0,5.65217
241901.0,BOLING ISD,3.0,Girls,28.0,28.0,100.0,,,,,,,2.0,7.14286,3.0,10.7143,4.0,14.2857,19.0,67.8571
241901.0,BOLING ISD,3.0,Boys,40.0,40.0,100.0,,,,,1.0,2.5,2.0,5.0,5.0,12.5,10.0,25.0,22.0,55.0
241901.0,BOLING ISD,4.0,Girls,35.0,35.0,100.0,,,,,1.0,2.85714,,,3.0,8.57143,6.0,17.1429,25.0,71.4286
241901.0,BOLING ISD,4.0,Boys,34.0,34.0,100.0,,,1.0,2.94118,,,3.0,8.82353,6.0,17.6471,9.0,26.4706,15.0,44.1176
241901.0,BOLING ISD,5.0,Girls,28.0,28.0,100.0,,,,,1.0,3.57143,,,3.0,10.7143,6.0,21.4286,18.0,64.2857
241901.0,BOLING ISD,5.0,Boys,45.0,45.0,100.0,,,,,1.0,2.22222,7.0,15.5556,6.0,13.3333,15.0,33.3333,16.0,35.5556
241901.0,BOLING ISD,6.0,Girls,52.0,51.0,98.0769,1.0,1.92308,10.0,19.2308,11.0,21.1538,14.0,26.9231,11.0,21.1538,5.0,9.61538,,
241901.0,BOLING ISD,6.0,Boys,36.0,32.0,88.8889,4.0,11.1111,6.0,16.6667,5.0,13.8889,9.0,25.0,4.0,11.1111,8.0,22.2222,,
241901.0,BOLING ISD,7.0,Girls,39.0,37.0,94.8718,2.0,5.12821,11.0,28.2051,7.0,17.9487,7.0,17.9487,2.0,5.12821,10.0,25.641,,
241901.0,BOLING ISD,7.0,Boys,28.0,25.0,89.2857,3.0,10.7143,1.0,3.57143,7.0,25.0,4.0,14.2857,8.0,28.5714,5.0,17.8571,,
241901.0,BOLING ISD,8.0,Girls,39.0,34.0,87.1795,5.0,12.8205,10.0,25.641,8.0,20.5128,5.0,12.8205,4.0,10.2564,7.0,17.9487,,
241901.0,BOLING ISD,8.0,Boys,36.0,30.0,83.3333,6.0,16.6667,2.0,5.55556,3.0,8.33333,7.0,19.4444,3.0,8.33333,15.0,41.6667,,
241901.0,BOLING ISD,9.0,Girls,24.0,24.0,100.0,,,2.0,8.33333,8.0,33.3333,7.0,29.1667,5.0,20.8333,2.0,8.33333,,
241901.0,BOLING ISD,9.0,Boys,42.0,41.0,97.619,1.0,2.38095,1.0,2.38095,8.0,19.0476,8.0,19.0476,15.0,35.7143,9.0,21.4286,,
241901.0,BOLING ISD,10.0,Girls,39.0,39.0,100.0,,,3.0,7.69231,7.0,17.9487,11.0,28.2051,12.0,30.7692,6.0,15.3846,,
241901.0,BOLING ISD,10.0,Boys,37.0,37.0,100.0,,,,,3.0,8.10811,14.0,37.8378,11.0,29.7297,9.0,24.3243,,
241901.0,BOLING ISD,11.0,Girls,30.0,30.0,100.0,,,2.0,6.66667,10.0,33.3333,9.0,30.0,9.0,30.0,,,,
241901.0,BOLING ISD,11.0,Boys,41.0,41.0,100.0,,,3.0,7.31707,6.0,14.6341,13.0,31.7073,14.0,34.1463,5.0,12.1951,,
241901.0,BOLING ISD,12.0,Girls,28.0,27.0,96.4286,1.0,3.57143,5.0,17.8571,6.0,21.4286,9.0,32.1429,7.0,25.0,,,,
241901.0,BOLING ISD,12.0,Boys,31.0,30.0,96.7742,1.0,3.22581,1.0,3.22581,7.0,22.5806,5.0,16.129,15.0,48.3871,2.0,6.45161,,
74903.0,BONHAM ISD,3.0,Girls,72.0,72.0,100.0,,,,,,,4.0,5.55556,12.0,16.6667,12.0,16.6667,44.0,61.1111
74903.0,BONHAM ISD,3.0,Boys,77.0,77.0,100.0,,,1.0,1.2987,4.0,5.19481,1.0,1.2987,11.0,14.2857,32.0,41.5584,28.0,36.3636
74903.0,BONHAM ISD,4.0,Girls,63.0,63.0,100.0,,,,,,,5.0,7.93651,9.0,14.2857,24.0,38.0952,25.0,39.6825
74903.0,BONHAM ISD,4.0,Boys,84.0,84.0,100.0,,,,,4.0,4.7619,13.0,15.4762,27.0,32.1429,17.0,20.2381,23.0,27.381
74903.0,BONHAM ISD,5.0,Girls,72.0,72.0,100.0,,,3.0,4.16667,4.0,5.55556,7.0,9.72222,13.0,18.0556,28.0,38.8889,17.0,23.6111
74903.0,BONHAM ISD,5.0,Boys,64.0,64.0,100.0,,,2.0,3.125,8.0,12.5,13.0,20.3125,11.0,17.1875,12.0,18.75,18.0,28.125
74903.0,BONHAM ISD,6.0,Girls,54.0,54.0,100.0,,,,,9.0,16.6667,10.0,18.5185,17.0,31.4815,10.0,18.5185,8.0,14.8148
74903.0,BONHAM ISD,6.0,Boys,69.0,68.0,98.5507,1.0,1.44928,1.0,1.44928,10.0,14.4928,11.0,15.942,16.0,23.1884,11.0,15.942,19.0,27.5362
74903.0,BONHAM ISD,7.0,Girls,76.0,74.0,97.3684,2.0,2.63158,4.0,5.26316,9.0,11.8421,12.0,15.7895,20.0,26.3158,20.0,26.3158,9.0,11.8421
74903.0,BONHAM ISD,7.0,Boys,66.0,66.0,100.0,,,6.0,9.09091,12.0,18.1818,20.0,30.303,19.0,28.7879,8.0,12.1212,1.0,1.51515
74903.0,BONHAM ISD,8.0,Girls,69.0,68.0,98.5507,1.0,1.44928,7.0,10.1449,15.0,21.7391,12.0,17.3913,12.0,17.3913,10.0,14.4928,12.0,17.3913
74903.0,BONHAM ISD,8.0,Boys,53.0,51.0,96.2264,2.0,3.77358,3.0,5.66038,5.0,9.43396,14.0,26.4151,18.0,33.9623,11.0,20.7547,,
74903.0,BONHAM ISD,9.0,Girls,66.0,66.0,100.0,,,1.0,1.51515,12.0,18.1818,15.0,22.7273,18.0,27.2727,11.0,16.6667,9.0,13.6364
74903.0,BONHAM ISD,9.0,Boys,64.0,63.0,98.4375,1.0,1.5625,1.0,1.5625,7.0,10.9375,14.0,21.875,13.0,20.3125,20.0,31.25,8.0,12.5
74903.0,BONHAM ISD,10.0,Girls,53.0,53.0,100.0,,,1.0,1.88679,3.0,5.66038,14.0,26.4151,12.0,22.6415,12.0,22.6415,11.0,20.7547
74903.0,BONHAM ISD,10.0,Boys,73.0,72.0,98.6301,1.0,1.36986,1.0,1.36986,3.0,4.10959,8.0,10.9589,17.0,23.2877,24.0,32.8767,19.0,26.0274
74903.0,BONHAM ISD,11.0,Girls,49.0,47.0,95.9184,2.0,4.08163,2.0,4.08163,6.0,12.2449,13.0,26.5306,15.0,30.6122,8.0,16.3265,3.0,6.12245
74903.0,BONHAM ISD,11.0,Boys,57.0,57.0,100.0,,,1.0,1.75439,4.0,7.01754,13.0,22.807,7.0,12.2807,14.0,24.5614,18.0,31.5789
74903.0,BONHAM ISD,12.0,Girls,63.0,60.0,95.2381,3.0,4.7619,3.0,4.7619,5.0,7.93651,20.0,31.746,19.0,30.1587,11.0,17.4603,2.0,3.1746
74903.0,BONHAM ISD,12.0,Boys,56.0,56.0,100.0,,,4.0,7.14286,7.0,12.5,11.0,19.6429,12.0,21.4286,16.0,28.5714,6.0,10.7143
148901.0,BOOKER ISD,3.0,Girls,15.0,15.0,100.0,,,,,1.0,6.66667,1.0,6.66667,4.0,26.6667,9.0,60.0,,
148901.0,BOOKER ISD,3.0,Boys,12.0,12.0,100.0,,,,,,,3.0,25.0,7.0,58.3333,2.0,16.6667,,
148901.0,BOOKER ISD,4.0,Girls,11.0,11.0,100.0,,,,,,,1.0,9.09091,,,2.0,18.1818,8.0,72.7273
148901.0,BOOKER ISD,4.0,Boys,14.0,14.0,100.0,,,,,1.0,7.14286,1.0,7.14286,,,5.0,35.7143,7.0,50.0
148901.0,BOOKER ISD,5.0,Girls,14.0,14.0,100.0,,,,,1.0,7.14286,5.0,35.7143,4.0,28.5714,2.0,14.2857,2.0,14.2857
148901.0,BOOKER ISD,5.0,Boys,8.0,8.0,100.0,,,,,3.0,37.5,,,1.0,12.5,2.0,25.0,2.0,25.0
148901.0,BOOKER ISD,6.0,Girls,15.0,15.0,100.0,,,,,,,1.0,6.66667,1.0,6.66667,7.0,46.6667,6.0,40.0
148901.0,BOOKER ISD,6.0,Boys,15.0,15.0,100.0,,,,,4.0,26.6667,1.0,6.66667,3.0,20.0,2.0,13.3333,5.0,33.3333
148901.0,BOOKER ISD,7.0,Girls,9.0,9.0,100.0,,,,,1.0,11.1111,1.0,11.1111,,,5.0,55.5556,2.0,22.2222
148901.0,BOOKER ISD,7.0,Boys,17.0,17.0,100.0,,,,,2.0,11.7647,,,5.0,29.4118,4.0,23.5294,6.0,35.2941
148901.0,BOOKER ISD,8.0,Girls,15.0,15.0,100.0,,,,,,,1.0,6.66667,3.0,20.0,3.0,20.0,8.0,53.3333
148901.0,BOOKER ISD,8.0,Boys,12.0,12.0,100.0,,,,,,,,,4.0,33.3333,7.0,58.3333,1.0,8.33333
148901.0,BOOKER ISD,9.0,Girls,11.0,11.0,100.0,,,,,,,2.0,18.1818,3.0,27.2727,3.0,27.2727,3.0,27.2727
148901.0,BOOKER ISD,9.0,Boys,17.0,17.0,100.0,,,,,,,3.0,17.6471,4.0,23.5294,9.0,52.9412,1.0,5.88235
148901.0,BOOKER ISD,10.0,Girls,13.0,13.0,100.0,,,,,,,3.0,23.0769,4.0,30.7692,4.0,30.7692,2.0,15.3846
148901.0,BOOKER ISD,10.0,Boys,14.0,14.0,100.0,,,,,2.0,14.2857,1.0,7.14286,2.0,14.2857,7.0,50.0,2.0,14.2857
148901.0,BOOKER ISD,11.0,Girls,13.0,13.0,100.0,,,1.0,7.69231,,,6.0,46.1538,5.0,38.4615,1.0,7.69231,,
148901.0,BOOKER ISD,11.0,Boys,12.0,12.0,100.0,,,,,1.0,8.33333,1.0,8.33333,2.0,16.6667,8.0,66.6667,,
148901.0,BOOKER ISD,12.0,Girls,11.0,11.0,100.0,,,,,3.0,27.2727,4.0,36.3636,2.0,18.1818,2.0,18.1818,,
148901.0,BOOKER ISD,12.0,Boys,12.0,12.0,100.0,,,,,1.0,8.33333,1.0,8.33333,2.0,16.6667,8.0,66.6667,,
117901.0,BORGER ISD,3.0,Girls,98.0,98.0,100.0,,,1.0,1.02041,6.0,6.12245,22.0,22.449,33.0,33.6735,26.0,26.5306,10.0,10.2041
117901.0,BORGER ISD,3.0,Boys,103.0,102.0,99.0291,1.0,0.970874,6.0,5.82524,16.0,15.534,27.0,26.2136,29.0,28.1553,18.0,17.4757,6.0,5.82524
117901.0,BORGER ISD,4.0,Girls,84.0,84.0,100.0,,,,,10.0,11.9048,14.0,16.6667,25.0,29.7619,25.0,29.7619,10.0,11.9048
117901.0,BORGER ISD,4.0,Boys,110.0,109.0,99.0909,1.0,0.909091,6.0,5.45455,14.0,12.7273,25.0,22.7273,26.0,23.6364,31.0,28.1818,7.0,6.36364
117901.0,BORGER ISD,5.0,Girls,114.0,114.0,100.0,,,4.0,3.50877,4.0,3.50877,15.0,13.1579,21.0,18.4211,31.0,27.193,39.0,34.2105
117901.0,BORGER ISD,5.0,Boys,94.0,92.0,97.8723,2.0,2.12766,6.0,6.38298,8.0,8.51064,13.0,13.8298,13.0,13.8298,17.0,18.0851,35.0,37.234
117901.0,BORGER ISD,6.0,Girls,103.0,103.0,100.0,,,,,3.0,2.91262,4.0,3.8835,6.0,5.82524,24.0,23.301,66.0,64.0777
117901.0,BORGER ISD,6.0,Boys,98.0,97.0,98.9796,1.0,1.02041,3.0,3.06122,19.0,19.3878,16.0,16.3265,24.0,24.4898,21.0,21.4286,14.0,14.2857
117901.0,BORGER ISD,7.0,Girls,103.0,103.0,100.0,,,1.0,0.970874,13.0,12.6214,6.0,5.82524,11.0,10.6796,22.0,21.3592,50.0,48.5437
117901.0,BORGER ISD,7.0,Boys,114.0,114.0,100.0,,,5.0,4.38596,12.0,10.5263,17.0,14.9123,23.0,20.1754,28.0,24.5614,29.0,25.4386
117901.0,BORGER ISD,8.0,Girls,101.0,101.0,100.0,,,3.0,2.9703,6.0,5.94059,15.0,14.8515,17.0,16.8317,33.0,32.6733,27.0,26.7327
117901.0,BORGER ISD,8.0,Boys,82.0,81.0,98.7805,1.0,1.21951,5.0,6.09756,9.0,10.9756,12.0,14.6341,16.0,19.5122,20.0,24.3902,19.0,23.1707
117901.0,BORGER ISD,9.0,Girls,101.0,99.0,98.0198,2.0,1.9802,1.0,0.990099,2.0,1.9802,14.0,13.8614,17.0,16.8317,30.0,29.703,35.0,34.6535
117901.0,BORGER ISD,9.0,Boys,88.0,88.0,100.0,,,1.0,1.13636,5.0,5.68182,13.0,14.7727,22.0,25.0,34.0,38.6364,13.0,14.7727
117901.0,BORGER ISD,10.0,Girls,89.0,88.0,98.8764,1.0,1.1236,1.0,1.1236,3.0,3.37079,4.0,4.49438,16.0,17.9775,23.0,25.8427,41.0,46.0674
117901.0,BORGER ISD,10.0,Boys,93.0,93.0,100.0,,,1.0,1.07527,9.0,9.67742,15.0,16.129,18.0,19.3548,28.0,30.1075,22.0,23.6559
117901.0,BORGER ISD,11.0,Girls,70.0,70.0,100.0,,,1.0,1.42857,2.0,2.85714,7.0,10.0,22.0,31.4286,16.0,22.8571,22.0,31.4286
117901.0,BORGER ISD,11.0,Boys,87.0,87.0,100.0,,,1.0,1.14943,13.0,14.9425,11.0,12.6437,30.0,34.4828,20.0,22.9885,12.0,13.7931
117901.0,BORGER ISD,12.0,Girls,61.0,60.0,98.3607,1.0,1.63934,1.0,1.63934,3.0,4.91803,9.0,14.7541,14.0,22.9508,17.0,27.8689,16.0,26.2295
117901.0,BORGER ISD,12.0,Boys,72.0,72.0,100.0,,,1.0,1.38889,8.0,11.1111,26.0,36.1111,17.0,23.6111,15.0,20.8333,5.0,6.94444
161923.0,BOSQUEVILLE ISD,3.0,Girls,11.0,11.0,100.0,,,,,,,,,1.0,9.09091,5.0,45.4545,5.0,45.4545
161923.0,BOSQUEVILLE ISD,3.0,Boys,14.0,14.0,100.0,,,,,,,1.0,7.14286,1.0,7.14286,5.0,35.7143,7.0,50.0
161923.0,BOSQUEVILLE ISD,4.0,Girls,18.0,18.0,100.0,,,,,,,1.0,5.55556,3.0,16.6667,9.0,50.0,5.0,27.7778
161923.0,BOSQUEVILLE ISD,4.0,Boys,19.0,19.0,100.0,,,,,2.0,10.5263,1.0,5.26316,3.0,15.7895,10.0,52.6316,3.0,15.7895
161923.0,BOSQUEVILLE ISD,5.0,Girls,20.0,20.0,100.0,,,,,,,1.0,5.0,4.0,20.0,1.0,5.0,14.0,70.0
161923.0,BOSQUEVILLE ISD,5.0,Boys,17.0,17.0,100.0,,,,,,,1.0,5.88235,1.0,5.88235,7.0,41.1765,8.0,47.0588
161923.0,BOSQUEVILLE ISD,6.0,Girls,21.0,21.0,100.0,,,,,,,1.0,4.7619,7.0,33.3333,3.0,14.2857,10.0,47.619
161923.0,BOSQUEVILLE ISD,6.0,Boys,19.0,19.0,100.0,,,,,2.0,10.5263,1.0,5.26316,3.0,15.7895,4.0,21.0526,9.0,47.3684
161923.0,BOSQUEVILLE ISD,7.0,Girls,18.0,18.0,100.0,,,,,,,2.0,11.1111,,,7.0,38.8889,9.0,50.0
